mean,mean_se,mean_ci_lower,mean_ci_upper,date,district,target
69.48608427853436,12.572919758651718,44.843614371064966,94.12855418600375,2023-12-18,Ri Bhoi,humidity_percent
69.4860843098827,12.572919770941237,44.84361437832629,94.1285542414391,2023-12-19,Ri Bhoi,humidity_percent
69.48608432109877,12.572919775609101,44.84361438039352,94.12855426180403,2023-12-20,Ri Bhoi,humidity_percent
69.48608432511175,12.572919777550029,44.84361438060235,94.12855426962115,2023-12-21,Ri Bhoi,humidity_percent
69.48608432654754,12.572919778515287,44.84361438014626,94.12855427294882,2023-12-22,Ri Bhoi,humidity_percent
69.48608432706125,12.572919779131466,44.84361437945229,94.12855427467021,2023-12-23,Ri Bhoi,humidity_percent
69.48608432724505,12.572919779622746,44.843614378673195,94.12855427581691,2023-12-24,Ri Bhoi,humidity_percent
69.48608432731082,12.57291978006934,44.84361437786366,94.12855427675798,2023-12-25,Ri Bhoi,humidity_percent
69.48608432733435,12.572919780499946,44.84361437704322,94.12855427762548,2023-12-26,Ri Bhoi,humidity_percent
69.48608432734277,12.57291978092483,44.84361437621887,94.12855427846665,2023-12-27,Ri Bhoi,humidity_percent
69.48608432734578,12.572919781347668,44.84361437539314,94.12855427929841,2023-12-28,Ri Bhoi,humidity_percent
69.48608432734686,12.572919781769773,44.84361437456691,94.1285542801268,2023-12-29,Ri Bhoi,humidity_percent
69.48608432734724,12.572919782191617,44.84361437374049,94.12855428095399,2023-12-30,Ri Bhoi,humidity_percent
69.48608432734738,12.572919782613365,44.843614372914026,94.12855428178074,2023-12-31,Ri Bhoi,humidity_percent
6.966081464103197,0.6252742484631509,5.740566456655071,8.191596471551321,2023-12-02,Ri Bhoi,pH_level
6.965688753895024,0.628643076562231,5.733570964702595,8.197806543087452,2023-12-03,Ri Bhoi,pH_level
6.965684238263905,0.6313627157403294,5.728236054231459,8.20313242229635,2023-12-04,Ri Bhoi,pH_level
6.965684186340313,0.6340638395760726,5.722941896872029,8.208426475808599,2023-12-05,Ri Bhoi,pH_level
6.965684185743263,0.63675342689362,5.717670401999309,8.213697969487217,2023-12-06,Ri Bhoi,pH_level
6.965684185736397,0.6394317004307084,5.712421082319004,8.21894728915379,2023-12-07,Ri Bhoi,pH_level
6.965684185736318,0.6420988026444581,5.707193658036888,8.224174713435747,2023-12-08,Ri Bhoi,pH_level
6.965684185736317,0.644754872179369,5.701987857408028,8.229380514064607,2023-12-09,Ri Bhoi,pH_level
6.965684185736317,0.6474000448259333,5.696803414287872,8.234564957184762,2023-12-10,Ri Bhoi,pH_level
6.965684185736317,0.6500344536116578,5.691640067947295,8.23972830352534,2023-12-11,Ri Bhoi,pH_level
6.965684185736317,0.6526582288792445,5.686497562919299,8.244870808553337,2023-12-12,Ri Bhoi,pH_level
6.965684185736317,0.6552714983618457,5.681375648851503,8.249992722621132,2023-12-13,Ri Bhoi,pH_level
6.965684185736317,0.6578743872556252,5.676274080363935,8.2550942911087,2023-12-14,Ri Bhoi,pH_level
6.965684185736317,0.660467018289748,5.6711926169118545,8.26017575456078,2023-12-15,Ri Bhoi,pH_level
6.965684185736317,0.6630495117939054,5.666131022653397,8.265237348819237,2023-12-16,Ri Bhoi,pH_level
6.965684185736317,0.6656219857634829,5.661089066321859,8.270279305150776,2023-12-17,Ri Bhoi,pH_level
6.965684185736317,0.6681845559224697,5.656066521102387,8.275301850370248,2023-12-18,Ri Bhoi,pH_level
6.965684185736317,0.6707373357842056,5.651063164512926,8.28030520695971,2023-12-19,Ri Bhoi,pH_level
6.965684185736317,0.6732804367100532,5.646078778289214,8.285289593183421,2023-12-20,Ri Bhoi,pH_level
6.965684185736317,0.6758139679660861,5.641113148273683,8.290255223198951,2023-12-21,Ri Bhoi,pH_level
6.965684185736317,0.6783380367778679,5.63616606430809,8.295202307164544,2023-12-22,Ri Bhoi,pH_level
6.965684185736317,0.6808527483834063,5.631237320129729,8.300131051342905,2023-12-23,Ri Bhoi,pH_level
6.965684185736317,0.6833582060843522,5.626326713271087,8.305041658201548,2023-12-24,Ri Bhoi,pH_level
6.965684185736317,0.6858545112955151,5.621434044962788,8.309934326509847,2023-12-25,Ri Bhoi,pH_level
6.965684185736317,0.6883417635927634,5.616559120039717,8.314809251432917,2023-12-26,Ri Bhoi,pH_level
6.965684185736317,0.6908200607593715,5.611701746850177,8.319666624622457,2023-12-27,Ri Bhoi,pH_level
6.965684185736317,0.6932894988308763,5.606861737167976,8.324506634304658,2023-12-28,Ri Bhoi,pH_level
6.965684185736317,0.695750172138501,5.602038906107312,8.329329465365323,2023-12-29,Ri Bhoi,pH_level
6.965684185736317,0.6982021733512004,5.597233072040373,8.334135299432262,2023-12-30,Ri Bhoi,pH_level
6.965684185736317,0.7006455935163837,5.592444056517515,8.33892431495512,2023-12-31,Ri Bhoi,pH_level
3.320625764585543,0.9279562780908703,1.5018648802996024,5.139386648871484,2023-12-02,Ri Bhoi,turbidity_ntu
3.03883572324362,0.9508608080657649,1.1751827851240677,4.902488661363172,2023-12-03,Ri Bhoi,turbidity_ntu
3.1101419469646134,0.9539156722591106,1.2405015850484429,4.979782308880784,2023-12-04,Ri Bhoi,turbidity_ntu
3.0920980958862185,0.9537046466789089,1.2228713365070598,4.961324855265377,2023-12-05,Ri Bhoi,turbidity_ntu
3.0966640446176115,0.9537939645779512,1.227262225373155,4.966065863862068,2023-12-06,Ri Bhoi,turbidity_ntu
3.095508643382746,0.953773663422243,1.226146613672322,4.96487067309317,2023-12-07,Ri Bhoi,turbidity_ntu
3.095801014605478,0.9537789478951038,1.2264286275185698,4.965173401692386,2023-12-08,Ri Bhoi,turbidity_ntu
3.0957270308418274,0.9537776201286562,1.2263572461293364,4.965096815554318,2023-12-09,Ri Bhoi,turbidity_ntu
3.095745752237294,0.953777956743863,1.2263753077711212,4.965116196703467,2023-12-10,Ri Bhoi,turbidity_ntu
3.0957410148377495,0.9537778716264201,1.226370737198699,4.9651112924768,2023-12-11,Ri Bhoi,turbidity_ntu
3.095742213624159,0.953777893191111,1.2263718937190908,4.9651125335292265,2023-12-12,Ri Bhoi,turbidity_ntu
3.0957419102744326,0.9537778877578522,1.226371601018356,4.965112219530509,2023-12-13,Ri Bhoi,turbidity_ntu
3.0957419870362775,0.9537778891562048,1.2263716750394804,4.965112299033074,2023-12-14,Ri Bhoi,turbidity_ntu
3.095741967611896,0.9537778888258267,1.226371656262628,4.965112278961164,2023-12-15,Ri Bhoi,turbidity_ntu
3.095741972527184,0.953777888932899,1.226371660968058,4.96511228408631,2023-12-16,Ri Bhoi,turbidity_ntu
3.0957419712833834,0.9537778889292757,1.226371659731359,4.965112282835408,2023-12-17,Ri Bhoi,turbidity_ntu
3.095741971598124,0.9537778889536634,1.2263716599983006,4.965112283197947,2023-12-18,Ri Bhoi,turbidity_ntu
3.0957419715184797,0.9537778889709632,1.2263716598847496,4.96511228315221,2023-12-19,Ri Bhoi,turbidity_ntu
3.0957419715386334,0.9537778889900564,1.226371659867481,4.965112283209786,2023-12-20,Ri Bhoi,turbidity_ntu
3.0957419715335335,0.9537778890086959,1.2263716598258485,4.9651122832412184,2023-12-21,Ri Bhoi,turbidity_ntu
3.095741971534824,0.9537778890274502,1.2263716597903813,4.965112283279266,2023-12-22,Ri Bhoi,turbidity_ntu
3.0957419715344976,0.9537778890461751,1.2263716597533547,4.965112283315641,2023-12-23,Ri Bhoi,turbidity_ntu
3.09574197153458,0.9537778890649076,1.2263716597167222,4.965112283352438,2023-12-24,Ri Bhoi,turbidity_ntu
3.0957419715345593,0.9537778890836383,1.22637165967999,4.965112283389129,2023-12-25,Ri Bhoi,turbidity_ntu
3.0957419715345647,0.9537778891023693,1.2263716596432832,4.965112283425846,2023-12-26,Ri Bhoi,turbidity_ntu
3.0957419715345633,0.9537778891211003,1.2263716596065697,4.965112283462557,2023-12-27,Ri Bhoi,turbidity_ntu
3.0957419715345638,0.9537778891398314,1.226371659569858,4.96511228349927,2023-12-28,Ri Bhoi,turbidity_ntu
3.0957419715345638,0.9537778891585624,1.2263716595331458,4.965112283535982,2023-12-29,Ri Bhoi,turbidity_ntu
3.0957419715345638,0.9537778891772934,1.2263716594964336,4.965112283572694,2023-12-30,Ri Bhoi,turbidity_ntu
3.0957419715345638,0.9537778891960246,1.2263716594597214,4.965112283609406,2023-12-31,Ri Bhoi,turbidity_ntu
291.7621066962096,81.54155471805271,131.9435962054242,451.580617186995,2023-12-02,Ri Bhoi,dissolved_solids_mg_per_l
291.52151268783877,81.52217795115396,131.7409799623117,451.3020454133658,2023-12-03,Ri Bhoi,dissolved_solids_mg_per_l
291.5240544576371,81.5224286043949,131.74303046078518,451.305078454489,2023-12-04,Ri Bhoi,dissolved_solids_mg_per_l
291.52402760495795,81.52242596201786,131.74300878706987,451.30504642284603,2023-12-05,Ri Bhoi,dissolved_solids_mg_per_l
291.5240278886447,81.52242599046878,131.74300901499385,451.30504676229555,2023-12-06,Ri Bhoi,dissolved_solids_mg_per_l
291.5240278856477,81.522425990703,131.74300901153777,451.3050467597576,2023-12-07,Ri Bhoi,dissolved_solids_mg_per_l
291.52402788567935,81.52242599123532,131.7430090105261,451.3050467608326,2023-12-08,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.5224259917645,131.74300900948856,451.30504676186945,2023-12-09,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599229372,131.74300900845134,451.30504676290667,2023-12-10,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599282293,131.7430090074141,451.3050467639439,2023-12-11,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599335214,131.74300900637687,451.30504676498117,2023-12-12,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599388137,131.7430090053396,451.30504676601845,2023-12-13,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599441058,131.74300900430237,451.3050467670556,2023-12-14,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.5224259949398,131.74300900326512,451.3050467680929,2023-12-15,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.522425995469,131.7430090022279,451.3050467691301,2023-12-16,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599599822,131.74300900119064,451.30504677016734,2023-12-17,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599652743,131.74300900015342,451.3050467712046,2023-12-18,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599705664,131.74300899911617,451.30504677224184,2023-12-19,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599758586,131.74300899807895,451.30504677327906,2023-12-20,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599811507,131.7430089970417,451.30504677431634,2023-12-21,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.5224259986443,131.74300899600445,451.30504677535356,2023-12-22,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.5224259991735,131.7430089949672,451.3050467763908,2023-12-23,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242599970272,131.74300899392998,451.30504677742806,2023-12-24,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242600023193,131.74300899289273,451.3050467784653,2023-12-25,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242600076114,131.7430089918555,451.3050467795025,2023-12-26,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242600129036,131.74300899081825,451.3050467805398,2023-12-27,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242600181957,131.743008989781,451.305046781577,2023-12-28,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242600234878,131.74300898874378,451.3050467826142,2023-12-29,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242600287799,131.74300898770653,451.3050467836515,2023-12-30,Ri Bhoi,dissolved_solids_mg_per_l
291.524027885679,81.52242600340722,131.74300898666928,451.3050467846887,2023-12-31,Ri Bhoi,dissolved_solids_mg_per_l
27.0413847482353,16.014182043907933,-4.345835299692283,58.42860479616288,2023-12-02,Ri Bhoi,total_coliform_mpn_100ml
25.932089356559207,16.984540391541266,-7.3569981048275,59.22117681794592,2023-12-03,Ri Bhoi,total_coliform_mpn_100ml
25.56971979408447,17.129270509835205,-8.003033486636582,59.14247307480552,2023-12-04,Ri Bhoi,total_coliform_mpn_100ml
25.451345823730435,17.15912056661885,-8.179912493223036,59.082604140683905,2023-12-05,Ri Bhoi,total_coliform_mpn_100ml
25.412677021743637,17.16702875470921,-8.23408105904991,59.05943510253718,2023-12-06,Ri Bhoi,total_coliform_mpn_100ml
25.4000452223487,17.169415873873806,-8.251391526034254,59.05148197073166,2023-12-07,Ri Bhoi,total_coliform_mpn_100ml
25.395918837569354,17.17017474025609,-8.257005261591964,59.04884293673067,2023-12-08,Ri Bhoi,total_coliform_mpn_100ml
25.394570886195613,17.170420404334475,-8.258834705711632,59.04797647810285,2023-12-09,Ri Bhoi,total_coliform_mpn_100ml
25.394130555736112,17.170500416798532,-8.259431857719001,59.047692969191225,2023-12-10,Ri Bhoi,total_coliform_mpn_100ml
25.393986714558054,17.170526529245937,-8.259626878353515,59.04760030746962,2023-12-11,Ri Bhoi,total_coliform_mpn_100ml
25.39393972647431,17.170535057075522,-8.25969058067611,59.04757003362474,2023-12-12,Ri Bhoi,total_coliform_mpn_100ml
25.39392437704487,17.170537843024015,-8.259711390464261,59.047560144554,2023-12-13,Ri Bhoi,total_coliform_mpn_100ml
25.39391936290159,17.170538753551295,-8.259718189208218,59.0475569150114,2023-12-14,Ri Bhoi,total_coliform_mpn_100ml
25.39391772494932,17.17053905146903,-8.259720411068521,59.04755586096716,2023-12-15,Ri Bhoi,total_coliform_mpn_100ml
25.3939171898853,17.170539149270734,-8.259721137820357,59.04755551759096,2023-12-16,Ri Bhoi,total_coliform_mpn_100ml
25.39391701509785,17.17053918170156,-8.259721376171058,59.047555406366754,2023-12-17,Ri Bhoi,total_coliform_mpn_100ml
25.393916958000656,17.170539192777955,-8.25972145497759,59.0475553709789,2023-12-18,Ri Bhoi,total_coliform_mpn_100ml
25.39391693934892,17.170539196878575,-8.25972148166639,59.04755536036423,2023-12-19,Ri Bhoi,total_coliform_mpn_100ml
25.393916933256023,17.170539198700446,-8.25972149133009,59.047555357842135,2023-12-20,Ri Bhoi,total_coliform_mpn_100ml
25.39391693126568,17.170539199777927,-8.25972149543226,59.04755535796362,2023-12-21,Ri Bhoi,total_coliform_mpn_100ml
25.3939169306155,17.17053920061224,-8.25972149771766,59.04755535894866,2023-12-22,Ri Bhoi,total_coliform_mpn_100ml
25.39391693040311,17.170539201367117,-8.259721499409586,59.0475553602158,2023-12-23,Ri Bhoi,total_coliform_mpn_100ml
25.393916930333727,17.170539202096045,-8.259721500907634,59.04755536157509,2023-12-24,Ri Bhoi,total_coliform_mpn_100ml
25.393916930311065,17.170539202816496,-8.259721502342359,59.04755536296449,2023-12-25,Ri Bhoi,total_coliform_mpn_100ml
25.39391693030366,17.170539203534176,-8.259721503756388,59.04755536436371,2023-12-26,Ri Bhoi,total_coliform_mpn_100ml
25.39391693030124,17.170539204250957,-8.259721505163672,59.04755536576616,2023-12-27,Ri Bhoi,total_coliform_mpn_100ml
25.393916930300453,17.17053920496744,-8.259721506568741,59.04755536716965,2023-12-28,Ri Bhoi,total_coliform_mpn_100ml
25.393916930300193,17.170539205683824,-8.25972150797309,59.04755536857348,2023-12-29,Ri Bhoi,total_coliform_mpn_100ml
25.393916930300108,17.17053920640018,-8.2597215093772,59.04755536997742,2023-12-30,Ri Bhoi,total_coliform_mpn_100ml
25.39391693030008,17.17053920711652,-8.259721510781233,59.04755537138139,2023-12-31,Ri Bhoi,total_coliform_mpn_100ml
0.0,1.0026680543470473e-06,-1.9651932749690622e-06,1.9651932749690622e-06,2023-12-02,Ri Bhoi,je_cases
0.0,1.4179867610158371e-06,-2.7792029821456456e-06,2.7792029821456456e-06,2023-12-03,Ri Bhoi,je_cases
0.0,1.7366720132553172e-06,-3.403814598939089e-06,3.403814598939089e-06,2023-12-04,Ri Bhoi,je_cases
0.0,2.0053361086940933e-06,-3.930386549938122e-06,3.930386549938122e-06,2023-12-05,Ri Bhoi,je_cases
0.0,2.2420339283874495e-06,-4.394305751756255e-06,4.394305751756255e-06,2023-12-06,Ri Bhoi,je_cases
0.0,2.4560251145394568e-06,-4.8137207696231965e-06,4.8137207696231965e-06,2023-12-07,Ri Bhoi,je_cases
0.0,2.6528103193512808e-06,-5.19941268374471e-06,5.19941268374471e-06,2023-12-08,Ri Bhoi,je_cases
0.0,2.8359735220316734e-06,-5.55840596429129e-06,5.55840596429129e-06,2023-12-09,Ri Bhoi,je_cases
0.0,3.0080041630411398e-06,-5.895579824907183e-06,5.895579824907183e-06,2023-12-10,Ri Bhoi,je_cases
0.0,3.1707147888261598e-06,-6.214486791347796e-06,6.214486791347796e-06,2023-12-11,Ri Bhoi,je_cases
0.0,3.32547372554483e-06,-6.517808733602103e-06,6.517808733602103e-06,2023-12-12,Ri Bhoi,je_cases
0.0,3.473344026510634e-06,-6.807629197878177e-06,6.807629197878177e-06,2023-12-13,Ri Bhoi,je_cases
0.0,3.6151710822179903e-06,-7.085605119097952e-06,7.085605119097952e-06,2023-12-14,Ri Bhoi,je_cases
0.0,3.7516403320298825e-06,-7.353079933726459e-06,7.353079933726459e-06,2023-12-15,Ri Bhoi,je_cases
0.0,3.883316676260305e-06,-7.611160826033986e-06,7.611160826033986e-06,2023-12-16,Ri Bhoi,je_cases
0.0,4.010672217388186e-06,-7.860773099876242e-06,7.860773099876242e-06,2023-12-17,Ri Bhoi,je_cases
0.0,4.134106295505422e-06,-8.102699447450928e-06,8.102699447450928e-06,2023-12-18,Ri Bhoi,je_cases
0.0,4.25396028304751e-06,-8.337608946436934e-06,8.337608946436934e-06,2023-12-19,Ri Bhoi,je_cases
0.0,4.370528722815324e-06,-8.566078890115876e-06,8.566078890115876e-06,2023-12-20,Ri Bhoi,je_cases
0.0,4.484067856774899e-06,-8.78861150351251e-06,8.78861150351251e-06,2023-12-21,Ri Bhoi,je_cases
0.0,4.594802255959437e-06,-9.005646937763887e-06,9.005646937763887e-06,2023-12-22,Ri Bhoi,je_cases
0.0,4.702930043980882e-06,-9.217573508013901e-06,9.217573508013901e-06,2023-12-23,Ri Bhoi,je_cases
0.0,4.808627062456197e-06,-9.424735857498784e-06,9.424735857498784e-06,2023-12-24,Ri Bhoi,je_cases
0.0,4.9120502290789135e-06,-9.627441539246393e-06,9.627441539246393e-06,2023-12-25,Ri Bhoi,je_cases
0.0,5.013340271735232e-06,-9.825966374845302e-06,9.825966374845302e-06,2023-12-26,Ri Bhoi,je_cases
0.0,5.112623974771701e-06,-1.0020558857048551e-05,1.0020558857048551e-05,2023-12-27,Ri Bhoi,je_cases
0.0,5.21001603976595e-06,-1.0211443796817264e-05,1.0211443796817264e-05,2023-12-28,Ri Bhoi,je_cases
0.0,5.305620638702561e-06,-1.0398825367489418e-05,1.0398825367489418e-05,2023-12-29,Ri Bhoi,je_cases
0.0,5.399532719507741e-06,-1.0582889663580786e-05,1.0582889663580786e-05,2023-12-30,Ri Bhoi,je_cases
0.0,5.491839110556932e-06,-1.076380686558007e-05,1.076380686558007e-05,2023-12-31,Ri Bhoi,je_cases
12.108141652967992,9.74532686489087,-6.992348019788752,31.20863132572474,2023-12-02,Ri Bhoi,diarrhea_cases
12.049340728688655,11.890942846276426,-11.25647899223734,35.35516044961465,2023-12-03,Ri Bhoi,diarrhea_cases
12.081313133411632,14.563061096208052,-16.461762119812548,40.624388386635815,2023-12-04,Ri Bhoi,diarrhea_cases
12.063928463420499,16.39959101089673,-20.078679279123914,44.20653620596491,2023-12-05,Ri Bhoi,diarrhea_cases
12.073381200970871,18.252147487112385,-23.700170514282654,47.8469329162244,2023-12-06,Ri Bhoi,diarrhea_cases
12.068241371037844,19.8316467505667,-26.801072014193686,50.93755475626937,2023-12-07,Ri Bhoi,diarrhea_cases
12.071036101305099,21.345455826186246,-29.76528855161061,53.907360754220804,2023-12-08,Ri Bhoi,diarrhea_cases
12.069516495137487,22.732621299098355,-32.485602525283426,56.624635515558396,2023-12-09,Ri Bhoi,diarrhea_cases
12.070342765540646,24.053308636718178,-35.07327587145321,59.2139614025345,2023-12-10,Ri Bhoi,diarrhea_cases
12.069893489409969,25.298212691649187,-37.51369225945653,61.653479238276475,2023-12-11,Ri Bhoi,diarrhea_cases
12.070137778738044,26.48827231602163,-39.84592197335371,63.9861975308298,2023-12-12,Ri Bhoi,diarrhea_cases
12.070004948899696,27.62523541865087,-42.074461536096294,66.21447143389568,2023-12-13,Ri Bhoi,diarrhea_cases
12.07007717377376,28.718203300100274,-44.2165669951221,68.35672134266962,2023-12-14,Ri Bhoi,diarrhea_cases
12.070037902232828,29.770556615590294,-46.27918086403479,70.41925666850045,2023-12-15,Ri Bhoi,diarrhea_cases
12.07005925573392,30.787230939798526,-48.27180456998843,72.41192308145627,2023-12-16,Ri Bhoi,diarrhea_cases
12.070047644984811,31.77124567846021,-50.20044962877104,74.34054491874066,2023-12-17,Ri Bhoi,diarrhea_cases
12.070053958211588,32.72576132989837,-52.071259615042834,76.21136753146601,2023-12-18,Ri Bhoi,diarrhea_cases
12.070050525458718,33.65317475927587,-53.88895996815439,78.02906101907183,2023-12-19,Ri Bhoi,diarrhea_cases
12.07005239198319,34.55572815845019,-55.657930258135785,79.79803504210216,2023-12-20,Ri Bhoi,diarrhea_cases
12.070051377079485,35.43528935467314,-57.38183953983543,81.5219422939944,2023-12-21,Ri Bhoi,diarrhea_cases
12.070051928923055,36.29354689910898,-59.0639928645459,83.20409672239201,2023-12-22,Ri Bhoi,diarrhea_cases
12.070051628863725,37.13196906454358,-60.70727041269714,84.84737367042459,2023-12-23,Ri Bhoi,diarrhea_cases
12.070051792017935,37.95187524167462,-62.31425682742169,86.45436041145756,2023-12-24,Ri Bhoi,diarrhea_cases
12.070051703304491,38.754438103226676,-63.887251220106556,88.02735462671554,2023-12-25,Ri Bhoi,diarrhea_cases
12.070051751541524,39.54071507669284,-65.42832572173636,89.56842922481941,2023-12-26,Ri Bhoi,diarrhea_cases
12.070051725313128,40.31165841705909,-66.93934692920362,91.07945037982986,2023-12-27,Ri Bhoi,diarrhea_cases
12.070051739574552,41.06813206185166,-68.42200801398937,92.56211149313847,2023-12-28,Ri Bhoi,diarrhea_cases
12.070051731820048,41.81092120126457,-69.87784798310068,94.01795144674077,2023-12-29,Ri Bhoi,diarrhea_cases
12.070051736036481,42.54074277261849,-71.30827197387838,95.44837544595133,2023-12-30,Ri Bhoi,diarrhea_cases
12.070051733743838,43.25825305996526,-72.71456629790767,96.85466976539534,2023-12-31,Ri Bhoi,diarrhea_cases
3.4115348378098966,1.7511185210770124,-0.020594396162091133,6.843664071781884,2023-12-02,Ri Bhoi,enteric_fever_cases
2.9504117440861277,1.771705880582953,-0.5220679730542823,6.422891461226538,2023-12-03,Ri Bhoi,enteric_fever_cases
2.8911567428656046,1.7728373726567277,-0.5835406579881961,6.365854143719405,2023-12-04,Ri Bhoi,enteric_fever_cases
2.883542387355257,1.7729579958289645,-0.5913914305718286,6.358476205282343,2023-12-05,Ri Bhoi,enteric_fever_cases
2.882563931382871,1.7729730873105474,-0.5923994653045903,6.357527328070333,2023-12-06,Ri Bhoi,enteric_fever_cases
2.882438198339727,1.772975019898125,-0.5925289861497838,6.357405382829238,2023-12-07,Ri Bhoi,enteric_fever_cases
2.8824220414572665,1.7729752681872721,-0.5925456296700302,6.357389712584563,2023-12-08,Ri Bhoi,enteric_fever_cases
2.8824199652739155,1.7729753001511996,-0.5925477685015279,6.357387699049359,2023-12-09,Ri Bhoi,enteric_fever_cases
2.882419698481277,1.7729753043188259,-0.5925480434625641,6.357387440425118,2023-12-10,Ri Bhoi,enteric_fever_cases
2.8824196641980273,1.7729753049146162,-0.5925480789135413,6.357387407309596,2023-12-11,Ri Bhoi,enteric_fever_cases
2.882419659792579,1.7729753050514208,-0.5925480835871215,6.357387403172279,2023-12-12,Ri Bhoi,enteric_fever_cases
2.882419659226472,1.7729753051292447,-0.5925480843057604,6.357387402758705,2023-12-13,Ri Bhoi,enteric_fever_cases
2.8824196591537268,1.77297530519949,-0.5925480845161841,6.357387402823638,2023-12-14,Ri Bhoi,enteric_fever_cases
2.8824196591443787,1.7729753052687613,-0.5925480846613014,6.357387402950058,2023-12-15,Ri Bhoi,enteric_fever_cases
2.8824196591431774,1.7729753053379076,-0.5925480847980267,6.357387403084381,2023-12-16,Ri Bhoi,enteric_fever_cases
2.882419659143023,1.7729753054070376,-0.5925480849336737,6.35738740321972,2023-12-17,Ri Bhoi,enteric_fever_cases
2.882419659143003,1.7729753054761654,-0.5925480850691818,6.357387403355188,2023-12-18,Ri Bhoi,enteric_fever_cases
2.8824196591430002,1.772975305545293,-0.5925480852046721,6.357387403490673,2023-12-19,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753056144206,-0.5925480853401601,6.357387403626159,2023-12-20,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753056835482,-0.5925480854756477,6.357387403761647,2023-12-21,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753057526758,-0.5925480856111354,6.357387403897135,2023-12-22,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753058218034,-0.592548085746623,6.357387404032623,2023-12-23,Ri Bhoi,enteric_fever_cases
2.882419659143,1.772975305890931,-0.5925480858821106,6.35738740416811,2023-12-24,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753059600586,-0.5925480860175982,6.357387404303598,2023-12-25,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753060291862,-0.5925480861530859,6.357387404439086,2023-12-26,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753060983138,-0.5925480862885735,6.357387404574573,2023-12-27,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753061674414,-0.5925480864240606,6.35738740471006,2023-12-28,Ri Bhoi,enteric_fever_cases
2.882419659143,1.772975306236569,-0.5925480865595483,6.357387404845548,2023-12-29,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753063056966,-0.5925480866950359,6.3573874049810355,2023-12-30,Ri Bhoi,enteric_fever_cases
2.882419659143,1.7729753063748241,-0.5925480868305235,6.357387405116523,2023-12-31,Ri Bhoi,enteric_fever_cases
0.0,1732.0611998425459,-3394.777570710623,3394.777570710623,2023-12-02,Ri Bhoi,vector_density
0.0,1732.0614885159246,-3394.7781365000487,3394.7781365000487,2023-12-03,Ri Bhoi,vector_density
0.0,1732.0617771892548,-3394.778702289379,3394.778702289379,2023-12-04,Ri Bhoi,vector_density
0.0,1732.062065862537,-3394.7792680786156,3394.7792680786156,2023-12-05,Ri Bhoi,vector_density
0.0,1732.0623545357714,-3394.7798338677585,3394.7798338677585,2023-12-06,Ri Bhoi,vector_density
0.0,1732.0626432089573,-3394.780399656806,3394.780399656806,2023-12-07,Ri Bhoi,vector_density
0.0,1732.0629318820954,-3394.78096544576,3394.78096544576,2023-12-08,Ri Bhoi,vector_density
0.0,1732.0632205551851,-3394.7815312346193,3394.7815312346193,2023-12-09,Ri Bhoi,vector_density
0.0,1732.0635092282268,-3394.7820970233843,3394.7820970233843,2023-12-10,Ri Bhoi,vector_density
0.0,1732.0637979012206,-3394.782662812055,3394.782662812055,2023-12-11,Ri Bhoi,vector_density
0.0,1732.064086574166,-3394.7832286006314,3394.7832286006314,2023-12-12,Ri Bhoi,vector_density
0.0,1732.0643752470635,-3394.783794389114,3394.783794389114,2023-12-13,Ri Bhoi,vector_density
0.0,1732.0646639199126,-3394.7843601775016,3394.7843601775016,2023-12-14,Ri Bhoi,vector_density
